Date,Description,Credit,Debit,Running_Balance
2025-06-14,IMPS-INW-Merchant Settlement,32486.0,0.0,19597881.0
2025-06-14,NEFT-INW-Supermarket Distributor Payout,44073.0,0.0,19641954.0
2025-06-14,UPI-PhonePe-Corporate-Settlement,11001.0,0.0,19652955.0
2025-06-15,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,19592955.0
2025-06-15,UPI-BharatPe-Bulk-Settlement,25227.0,0.0,19618182.0
2025-06-16,UPI-GPay-Merchant-Daily-Payout,15136.0,0.0,19633318.0
2025-06-16,UPI-PhonePe-Corporate-Settlement,29033.0,0.0,19662351.0
2025-06-16,Cash Withdraw-ATM-Self,0.0,8756.0,19653595.0
2025-06-17,NEFT-INW-Supermarket Distributor Payout,17343.0,0.0,19670938.0
2025-06-17,UPI-OUT-Local Transport Charges,0.0,4735.0,19666203.0
2025-06-18,Cash Deposit-Bulk-Guwahati Main Branch,145019.0,0.0,19811222.0
2025-06-18,CHQ-OUT-COCA COLA BEVERAGES,0.0,13714.0,19797508.0
2025-06-18,UPI-BharatPe-Bulk-Settlement,37772.0,0.0,19835280.0
2025-06-19,RTGS-INW-Regional Sub-Stockist,135351.0,0.0,19970631.0
2025-06-19,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,89369.0,19881262.0
2025-06-20,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,19846262.0
2025-06-20,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,104221.0,19742041.0
2025-06-20,RTGS-INW-Regional Sub-Stockist,76811.0,0.0,19818852.0
2025-06-20,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,85951.0,19732901.0
2025-06-21,UPI-OUT-Local Transport Charges,0.0,4133.0,19728768.0
2025-06-21,Cash Deposit-Bulk-Guwahati Main Branch,97265.0,0.0,19826033.0
2025-06-21,IMPS-INW-Merchant Settlement,14133.0,0.0,19840166.0
2025-06-22,UPI-BharatPe-Bulk-Settlement,12931.0,0.0,19853097.0
2025-06-22,UPI-PhonePe-Corporate-Settlement,10974.0,0.0,19864071.0
2025-06-22,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,67101.0,19796970.0
2025-06-22,UPI-GPay-Merchant-Daily-Payout,36924.0,0.0,19833894.0
2025-06-23,UPI-GPay-Merchant-Daily-Payout,42654.0,0.0,19876548.0
2025-06-23,UPI-GPay-Merchant-Daily-Payout,23872.0,0.0,19900420.0
2025-06-23,NEFT-INW-Supermarket Distributor Payout,28552.0,0.0,19928972.0
2025-06-23,UPI-PhonePe-Corporate-Settlement,29416.0,0.0,19958388.0
2025-06-24,Cash Withdraw-ATM-Self,0.0,8174.0,19950214.0
2025-06-24,UPI-GPay-Merchant-Daily-Payout,31835.0,0.0,19982049.0
2025-06-24,RTGS-INW-Regional Sub-Stockist,124648.0,0.0,20106697.0
2025-06-25,RTGS-INW-Regional Sub-Stockist,132505.0,0.0,20239202.0
2025-06-25,UPI-GPay-Merchant-Daily-Payout,40030.0,0.0,20279232.0
2025-06-25,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,58522.0,20220710.0
2025-06-26,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,49169.0,20171541.0
2025-06-26,Cash Deposit-Bulk-Guwahati Main Branch,95033.0,0.0,20266574.0
2025-06-27,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,11909.0,20254665.0
2025-06-27,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,12204.0,20242461.0
2025-06-27,Cash Withdraw-ATM-Self,0.0,8970.0,20233491.0
2025-06-27,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,80731.0,20152760.0
2025-06-28,UPI-GPay-Merchant-Daily-Payout,23436.0,0.0,20176196.0
2025-06-28,CHQ-OUT-COCA COLA BEVERAGES,0.0,5428.0,20170768.0
2025-06-28,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,3937.0,20166831.0
2025-06-28,IMPS-INW-Merchant Settlement,21023.0,0.0,20187854.0
2025-06-29,UPI-OUT-Local Transport Charges,0.0,4675.0,20183179.0
2025-06-29,NEFT-INW-Supermarket Distributor Payout,35924.0,0.0,20219103.0
2025-06-29,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,103879.0,20115224.0
2025-06-30,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,20080224.0
2025-06-30,Cash Withdraw-ATM-Self,0.0,5926.0,20074298.0
2025-06-30,UPI-BharatPe-Bulk-Settlement,40831.0,0.0,20115129.0
